坎之泰,朝視不明，夜不見光。皆抵空床，季女奔亡，愴焉心傷。
坎之否,齊魯求國，仁聖輔德，進禮雅言，定公以安。
坎之同人,束帛玄圭，君以布德。伊呂百里，應聘輔國。
坎之大有,棘鉤我襦，為絆所拘，靈巫拜禱，禍不成災。東山之邑，中有土服，可以饒飽。
坎之謙,門燒屋燔，為下所殘。西行出戶，順其道理，虎臥不起，牛羊歡喜。
坎之豫,墻高蔽日，崑崙翳月，遠行無明，不見懽叔。
坎之隨,天地際會，不見內外，祖辭遣送，與世長決。
坎之蠱,深水難涉，塗難至轂。牛罷不進，濘陷我疾。
坎之臨,羊驚狼虎，獼猴群走。無益於僵，為齒所傷。
坎之觀,履虵躡虺，與鬼相視，驚哭失氣，如騎虎尾。
坎之噬嗑,車驚人墮，兩輪脫去。行者不至，主人憂懼。結締復解，夜明為喜。
坎之賁,南販北賈，與怨為市，利得自治。
坎之剝,延陵適魯，觀樂太史。車轔白顛，知秦興起，卒兼其國，一統為主。
坎之復,出門逢患，與禍為怨。更相擊刺，傷我手端。
坎之無妄,獐鹿同走，自燕嘉喜。公子好遊，他人多有。
坎之大畜,恭寬相信，履福不殆。從其邦域，與喜相得。
坎之頤,欲飛無翼，鼎重折足。失其喜利，苞羞為賊。上妻之家，喜除我憂，解吾思愁。
坎之大過,府藏之富，王以振貸。捕魚河海，罟網多得。
坎之離,陰生麇鹿，鼠舞鬼哭。靈龜陸蒙，釜甑草土。仁智盤桓，國亂無緒。
坎之咸,風塵瞑迷，不見南北。行人失路，復反其室。
坎之恆,金革白黃，宜利戒市。嫁娶有息，商人悅喜。
坎之遯,匏瓜之德，宜繫不食。君子失與，官政懷憂。
坎之大壯,乘船渡濟，載冰逢火，賴得免患，蒙我所恃。
坎之晉,道途多石，傷車折軸。與市為仇，不利客宿。
坎之明夷,託寄之徒，不利請求。結衿無言，乃有悔患。
坎之家人,三羊爭妻，相逐奔馳，終日不食，精氣竭罷。
坎之睽,退惡防患，見在心苗。日中之恩，解釋倒懸。
坎之蹇,兩足四翼，飛入嘉國。寧我伯姊，與母相得。
坎之解,寒露所降，凌制堅冰，草木瘡傷，花落葉亡。
坎之損,后稷農功，富利我國。南畝治理，一室百子。
坎之益,設網張羅，捕魚園池。網罟自決，雖得復失。危訴之患，受其低懽。
坎之夬,路與縣休，侯伯恣驕。上失其盛，周室衰微。
坎之姤,逐走追亡，相及扶桑，復見其鄉，使我悔喪。
坎之萃,履祿綏厚，載福受祉，衰微復起，繼世長久，疾病獻麥，晉人赴告。
坎之升,鰥寡孤獨，祿命苦薄，入宮無妻，武子哀悲。
坎之困,山沒丘浮，陸為水魚，燕雀無巢，民無室廬。
坎之井,冠帶南遊，與福喜期，徼于嘉國，拜為逢時。
坎之革,東行亡羊，失其羝牂，少婦無夫，獨坐空廬。
坎之鼎,探巢捕魚，耕田捕鰌，費日無功，右手空虛。
坎之震,東行飲酒，與喜相抱，福吾家利，來從父母，水澤之徒，望邑而處。
坎之艮,妄怒失精，自令畏悔，忪忪之懼，君子無咎。
坎之漸,白雲如帶，往往旗處，飛風送迎，大雹將下，擊我禾稼，僵死不起。
坎之歸妺,南至之日，陽消不息，北風烈寒，萬物藏伏。
坎之豐,火中仲夏，鴻雁來舍，體重難移，未能高舞，君子顯名，不失其譽。
坎之旅,北行出門，履陷躓顛，踒足據塗，污我襦袴。
坎之巽,輕車醊祖，焱風暴起，促亂祭器，飛揚錯華，明神降佑，道無害寇。
坎之兌,酒為歡伯，除憂來樂，福喜入門，與君相索，使我有德。
坎之渙,三足孤烏，靈明督郵，司過罰惡。自賊其家，毀敗為憂。
坎之節,三河俱合，水怒踴躍，壞我王屋，民飢於食。
坎之中孚,南行棗園，惡虎畏班。執火銷金，使我無患。
坎之小過,求鹿過山，與利為怨，闇聾不言，誰知其懽。
坎之既濟,行旅困蹴，失明守宿。囹圄之憂，啟執出遊。
坎之未濟,據棘履危，跌刺為憂。夫婦不和，亂我良家。
離之離,時乘六龍，為帝使東，達命宣旨，無所不通。
離之乾,執轡四驪，王以為師。陰陽之明，載受東齊。
離之坤,春秋禱祝，解過除憂，君子無咎。
離之屯,坐車乘軒，據國子民，虞叔受命，和合六親。
離之蒙,開戶下堂，與福相迎，祿于公室，曾孫以昌。
離之需,高木腐巢，漏濕難居，不去甘棠，使我無憂。
離之訟,三女為姦，俱遊高園。倍室夜行，與伯笑言。不忍主母，為設歡酒，冤尤誰禱？
離之師,漏巵盛酒，無以養老，春貸黍稷，年歲實有，履道坦坦，平安何咎？
離之比,松柏枝葉，常茂不落，君子惟體，日富安樂。
離之小畜,夫婦不諧，為燕攻齊，良弓不張，騎駟憂凶。
離之履,出令不勝，反為大災，強不克弱，君受其憂。
離之泰,奔牛相錯，敗亂緒業，民不得作。
離之否,載璧秉珪，請命于河，周公克敏，沖人瘳愈。
離之同人,素車偽馬，不任重負，王侯出征，憂危為咎。
離之大有,大樹之子，同條共母，比至火中，枝葉盛茂。
離之謙,壅遏隄防，水不得行，火盛陽光，陰蜺伏藏，走婦其歸。
離之豫,五岳四瀆，合潤為德，行不失理，民賴恩福。
離之隨,駕駿南遊，虎驚我羊，陰不奉陽，其光顯揚。言之謙謙，奉義解患。
離之蠱,早霜晚雪，傷害禾麥，損功棄力，飢無所食。
離之臨,岐周海隅，有樂無憂，可以避難，全身保財。
離之觀,陰蔽其陽，目暗不明，君憂其國，求騂得黃，駒犢從行。
離之噬嗑,金城鐵郭，上下仝力，政平民歡，寇不敢賊。
離之賁,平公有疾，迎醫秦國，和不能知，晉人赴國。
離之剝,戴堯扶禹，從喬彭祖，西過王母，道里夷易，無敢難者。
離之復,羔羊皮革，君子朝服，輔政天德，以合萬國。
離之無妄,據鐘鼓翼，將軍受福，安帖之家，虎狼與憂，履危不強，師行何咎？
離之大畜,嫡庶不明，孽亂生殃，陳失其邦。
離之頤,鳥驚狐鴻，國亂不寧，上弱下強，為陰所刑。
離之大過,六月采芑，征伐無道，張仲方叔，克勝飲酒。
離之坎,被綉夜行，不見文章，安坐玉堂，乃無咎殃，長子帥師，得其正常。
離之咸,昧暮乘車，東至伯家，踰梁越河，濟脫無他。
離之恆,東風解凍，和氣兆升，年歲豐登。
離之遯,三貍搏鼠，遮遏前後，無於圜域，不得脫走。
離之大壯,綏德孔明，履祿久長，貴且有光，疾病憂傷。
離之晉,三虎搏狼，力不相當，如摧壅祐，一擊破亡。
離之明夷,使伯東乘，恨不肯行，與叔爭訟，更相毀傷。
離之家人,抱空握虛，鴞驚我雛，利去不來。
離之睽,李花再實，鴻升降集，仁哲以興，隆國無賊。
離之蹇,東山皋洛，勇捍不服，金玦玩好，衣為身賊。
離之解,飛文污身，為邪所牽，青蠅分白，貞孝放逐。
離之損,南山大木，文身其目，制命出令，東里田畝，尊主安居，鄭國無患。
離之益,泉起崑崙，東出玉門，流為九河，無有憂患。
離之夬,命短不長，中年夭傷，鬼泣哭堂，哀其子亡。
離之姤,君臣不和，上下失宜，宗子哭歌。
離之萃,苛政日作，螟食華葉，割下啖上，民被其賊，秋無所得。
離之升,南行戴鎧，登塲九魁，車傷牛罷，日暮咨嗟。
離之困,春東夏南，隨陽有功，與利相逢。
離之井,頭尾顛倒，不知緒處，君失其國。
離之革,言無要約，不成劵契，殷叔季姬，公孫爭之，強入委禽，不悅子南。
離之鼎,缺破不成，胎卵不生，不見其形。
離之震,見虵交悟，惜蚖畏惡，心乃無悔。
離之艮,河水孔穴，壞敗我室，水深無涯，魚鱉傾倒。
離之漸,五嶽四瀆，地得以安，高而不危，敬慎避患。
離之歸妺,南至之日，陽消不息，北風烈寒，萬物伏藏。
離之豐,五利四福，俱佃居邑，黍稷盛茂，多獲高積。
離之旅,公孫駕車，載遊東齊，延陵子產，遺季紵衣，疾病哀悲。
離之巽,交亂當道，民困愁苦，望羊置群，長子在門。
離之兌,金玉滿室，忠直乘危，三老凍餓，鬼奪其室，求魚河海，網舉必得。
離之渙,日入幽慝，陽明隱伏，小人勞心，求事不得。
離之節,頻逢社飲，失利後福，不如子息，舊居故處，申請必與，乃無大悔。
離之中孚,南有嘉魚，駕黃取遊，魴鱮詡詡，利來無憂。
離之小過,黃裳建元，文德在身，祿祐洋溢，封為齊君，賈市無門，股肱多根。
離之既濟,口不從心，欲東反西，與意乖戾，動舉失使。
離之未濟,虎狼之鄉，日爭凶訟，叨爾為長，不能定從。
咸之咸,雌單獨居，歸其本巢，毛羽憔悴，志如死灰。
咸之乾,十窗多明，道里通利，仁智君子，國安不僵。
咸之坤,心惡來怪，衝衝何懼？顏伯子騫，尼父聖母。
咸之屯,鳥鳴呼子，哺以酒脯，高樓水處，來歸其母。
咸之蒙,國馬生角，陰孽萌作，變易常服，君失于宅。
咸之需,入宇多悔，耕石不富，衡門屢空，使士失意。
咸之訟,情懦行賈，遠涉山阻，與旅為市，不危不殆，利得十倍。
咸之師,梁破橋壞，水深多畏，陳鄭之間，絕不得前。
咸之比,雙鳧俱飛，欲歸稻池，經涉萑澤，為矢所射，傷我胸臆。
咸之小畜,謾誕不成，倍梁滅文，許人賣牛，三失爭之，失利後時，公孫懷憂。
咸之履,南國凶飢，民食糟糠，少子困捕，利無所得。
咸之泰,狗吠非主，狼虎夜擾，驚我東西，不為家咎。
咸之否,望龍無目，不見手足，入水求玉，失其所欲。
咸之同人,以鹿為馬，欺誤其主，聞言不信，三口為咎，黃龍三子，中樂不殆。
咸之大有,養幼新婚，未能出門，登宋望齊，不見太師。
咸之謙,王孫季子，相與為友，明允篤誠，升擢薦舉。
咸之豫,山水暴怒，壞梁折柱。稽難行旅，留連愁苦。
咸之隨,鸇鳩徙巢，西至平州，遭逢雷電，破我葦蘆，室家飢寒，思吾故初。
咸之蠱,登高傷軸，上阪棄粟，販鹽不利，買牛折角。
咸之臨,祝駝王孫，能事鬼神，節用綏民，衛國以存，饗我旨酒，眉壽多年。
咸之觀,九里十山，道卻峻難，牛馬不前，復反來還。
咸之噬嗑,枯樹不花，空淵無魚，蕉鳥飛翔，利棄我去。
咸之賁,雄狐唯唯，登上山嵬，昭告顯功，大福允興。
咸之剝,啞啞笑喜，相與飲酒。長樂行觴，千秋起舞，拜受大福。
咸之復,大椎破轂，長舌亂國，床笫之言，三世不安。
咸之無妄,男女合室，二姓同食。婚姻孔云，宜我孝孫。
咸之大畜,千仞之墻，禍不入門。金籠銕䟽，利以辟兵。欲南上阪，轉萬不轉，還車復反。
咸之頤,華言風語，自相詿誤，終無凶事，安寧如故。
咸之大過,汎汎柏舟，流行不休。耿耿寤寐，公懷大憂，仁不遇時，退隱窮居。
咸之坎,大尾小頭，重不可搖。上弱下強，陰制其雄。
咸之離,一身三口，語無所主。東西南北，迷惑失道。
咸之恆,南行求福，與喜相得。封受上賞，鼎足輔國。
咸之遯,過時不歸，苦悲雄惟。徘徊外國，與母分離。
咸之大壯,堯舜在國，陰陽和得。涿聚衣常，晉人無殃。
咸之晉,周城之降，越裳夷通。疾病多祟，鬼哭其公，鳥子野心，宿客不同。
咸之明夷,申酉脫服，牛馬休息。君子以安，勞者得懽。
咸之家人,凱風無母，何恃何怙？幼孤弱子，為人所咎。
咸之睽,出門上堂，從容牖房，不失其常，天牢北戶，勞者憂苦。
咸之蹇,天厭周德，命與南國，以禮靜民，兵革休息。
咸之解,常葉折衝，佐鬭者傷，暴臣失國，良臣破殃。
咸之損,合歡之國，嘉喜我福，東岳西山，朝齊成恩。
咸之益,耕石不生，棄禮無名，縫衣失針，襦袴不成。
咸之夬,聾瞢闇瞢，跛倚不行，坐尸爭骸，身被火災，因其多憂。
咸之姤,長生太平，仁政流行，四方歸德，社稷康榮。
咸之萃,桀跖並處，民之愁苦，擁兵荷糧，戰於齊魯，合巹同牢，姬姜並居。
咸之升,南與凶俱，破車失襦，西行無袴，亡其寶賂。
咸之困,空槽注器，豚彘不至，長弓祝雞，雄父飛去。
咸之井,望尚阿衡，太宰周公。藩屏湯武，立為王侯。
咸之革,朝鮮之地，箕子所保，宜家宜人，業處子孫。
咸之鼎,昔憂解笑，故貪今富，載策履善，與福俱遇。
咸之震,叔迎伯兄，遇卷在陽，君子季姬，並坐鼓簧。
咸之艮,順風縱火，芝艾俱死，三官集房，十子中傷。
咸之漸,駕車入里，求鮮魴鯉，非其肆居，自令失市。君子所在，安無危咎。
咸之歸妺,拔劍傷手，見敵不起，良臣無佐，困辱為咎。
咸之豐,亂君之門，佐鬭傷跟，營私貪祿，身為悔殘，東下泰山，見我所歡。
咸之旅,慈母望子，遙思不已，久客外野，使我心苦。
咸之巽,魴生淮郤，一轉為百，周流四海，無有患惡。
咸之兌,甘露醴泉，太平機關，仁德感應，歲樂民安。
咸之渙,采薇出車，魚麗思初，上下從急，君子免憂。
咸之節,豕生魚魴，鼠舞庭堂，雄佞施毒，上下昏荒，君失其邦。
咸之中孚,三頭六月，道畏難宿，寒苦之國，利不可得。
咸之小過,驚雀衘茅，以生孚乳，昆弟六人，姣好悌孝，各同心願，和悅相樂。
咸之既濟,文君之德，仁義致福，年無胎夭，國富民實，君子在室，曾累益恩。
咸之未濟,秋梁未成，無以至陳，水深難涉，使我不前。
恆之恆,黃帝所生，伏羲之宗，兵刀不至，利以居止。
恆之乾,登墀踒足，南行折角，長夜之室，不逢忠直。
恆之坤,燕雀衰老，悲鴻入海，憂不在鄉，差池其羽，頡頏上下，在位獨處。
恆之屯,開門除憂，伯自外來，切切無患，我之得歡。
恆之蒙,效耕釋秬，有所疑止，空虛無子。
恆之需,張牙切齒，斷怒相及，咎起蕭墻，牽引吾子，患不可解，憂驚吾母。
恆之訟,履不容足，南山多棘，毋出房闥，乃無疾病。
恆之師,牛騂亡子，鳴於大野，申後陰徵，罡歸其母。
恆之比,龍生于淵，因風身天，章虎炳文，為凶敗軒，發輗溫谷，暮宿崑崙，終身無患，充精照耀，不被禍難。
恆之小畜,既嫁宜吉，出入無憂，三聖並居，國安無災。
恆之履,北陸陽伏，不知白黑，君子傷讒，正害善人。
恆之泰,一身兩頭，近適二家，亂不可治。
恆之否,牝馬牝駒，歲字不休，君子衣服，利得有餘。
恆之同人,南行懷憂，破其金輿。安坐故廬，乃無災患。
恆之大有,憂人之患，履傷浮願，為身禍殘，篤心自守，與喜相抱。
恆之謙,咸陽辰巳，長安戌亥，丘陵生上，非魚鰌市，可以避不，終無凶咎。
恆之豫,不知何孫，夜來扣門，我慎外寢，兵戎且來。
恆之隨,昧旦不明，暗我無光，喪滅失常，使我心傷。
恆之蠱,江陰水側，舟楫破乏，孤不得南，豹無以北，雖欲會盟，河水絕梁。
恆之臨,神之在丑，逆破為咎，不利西南，人休止後。
恆之觀,然諾不行，欺天誤人，使我靈宿，夜歸溫室，神怒不直，鬼擊無目，欲求福利，適反自賊。
恆之噬嗑,攘臂極肘，怒不可止，狼戾復佷，無與為市。
恆之賁,販馬賣牛，會值虛空，利得尠少，留連為憂。
恆之剝,高樓陸處，以避風雨，深堂邃宇，君安其所，牝雞之晨，為我利弗，求得弗得。
恆之復,阿衡服箱，太乙載行，逃時歷舍，所之吉昌。
恆之無妄,飛來之福，入我嘉室，以安吾國。
恆之大畜,不孝之患，子為母殘，老耄莫養，獨坐空垣。
恆之頤,南過棘門，鉤裂我冠，鬭之傷襦，使君恨憂。
恆之大過,重或射卒，不知所定，質疑蓍龜，孰可避大？明神報荅，告以肌如。
恆之坎,驎麑鳳稚，安樂無憂，捕魚河海，利踰從居。
恆之離,新田宜粟，上農得穀，君子推德，千百以福。
恆之咸,簪短帶長，幽思苦窮，瘠蠡小瘦，以病之隆。
恆之遯,爭訟之門，不可與鄰，出入為憂，生我心患。
恆之大壯,朽根枯株，不生肌膚，病在心腹，日以焦勞。
恆之晉,雨師娶婦，黃巖季子，成禮就昏，相呼南上，膏我下土，歲年大茂。
恆之明夷,冬採微蘭，地凍堅難。利走失北，暮無所得。
恆之家人,昧之東域，誤過虎邑，失我熊胔，飢無所食。
恆之睽,日莫閉目，隨陽休息，箕子以之，乃受其福，舉首多言，必為悔殘。
恆之蹇,蓼蕭瀼瀼，君子龍光，鳴鸞雍雍，福祿來同。
恆之解,鳥飛無翼，兔走折足，雖不會同，未得醫工。
恆之損,五勝相賊，火得水息，精光消滅，絕不長續。
恆之益,東資齊魯，得騂犬馬。便辟能言，巧賈善市。八鄰併戶，請火不與。人道閉塞，鬼守其宇。
恆之夬,爭雞失羊，亡其金囊，利不得長，陳蔡之患，賴楚以安。
恆之姤,九登十陟，馬跌不前，管子佐之，乃能上山。
恆之萃,東鄰愁苦，君亂天紀，甘貪祿寵，必受其咎。意合志同，自外相從，見吾伯公。
恆之升,三狸捕鼠，遮遏前後，死於壞城，不得脫走。
恆之困,狼虎爭強，禮義不行，兼吞其國，齊晉無主。
恆之井,五岳四瀆，合潤為德，行不失理，民賴息福。
恆之革,六月種黍，歲晚無雨，秋不宿酒，神失其所。先困後通，與福相逢。
恆之鼎,騋牝龍身，日取三千，南上蒼梧，與福為婚，道里夷易，身安無患。
恆之震,出入休居，安止相憂，上室之權，虎為季殘。
恆之艮,南山昊天，刺政關身，疾病無辜，背增為仇。
恆之漸,蒼耳東從，道頓跂踦，日辰不良，病為祟禍。
恆之歸妺,兄征東燕，弟伐遼西，大克勝還，封君河間。
恆之豐,播輸折輻，馬不得行，豎牛之讒，賊其父兄，布裘不傷，終身無殘。
恆之旅,駕之南海，晨夜不止，君子勞疲，僕使燋苦。
恆之巽,怨虱燒被，忿怒生禍，偏心作難，意如為亂。
恆之兌,張狂妄行，竊食盜糧，狗吠非主，囓傷我足。
恆之渙,警蹕戒道，先驅除害，王后親桑，以率群功，安我祖宗。
恆之節,門戶乏食，困無誰告，對門不通，莫所歸急，種藏五穀，一花百葉。
恆之中孚,被蔽復貌，危者得安，鄉善無患，商人有息，利來入門。
恆之小過,疊疊壘壘，如其之室，一身十子，古公治邑。
恆之既濟,三嫗治民，不勝其任。兩馬爭車，敗壞室家。
恆之未濟,蔽鏡無光，不見文章。少女不市，棄其郤王。
遯之遯,三塗五岳，陽城太室，神明所保，獨無兵革。
遯之乾,軟弱無輔，不能自理。意在外野，心懷勞苦，雖憂無殆。
遯之坤,周成之隆，刑措無凶，太宰讚佑，君子作仁。
遯之屯,穴有孤烏，坎生蝦蟆，象出萬里，不可得捕。
遯之蒙,俱為天民，雲過吾西，伯氏嫉妬，與我無恩。
遯之需,三手六目，政多煩惑，皋陶瘖聾，亂不可從。
遯之訟,德積不輕，辭王釣耕，三媒不已，大福來成。
遯之師,堅固相親，曰篤无患，六體不易，執以安全，雨師駕西，濡我轂輪，張伯李季，各坐關門。
遯之比,方內不行，輻摧輪傷，馬楚踶甚，受子閔時。
遯之小畜,畜牝無駒，養雞不雛，群羊三歲，不生兩頭。
遯之履,老耄罷極，無取中直，懸輿致仕，得歸鄉里。
遯之泰,縮緒亂絲，手與為哭。越畝逐兔，斷其襌襦。
遯之否,海老水乾，魚鱉盡索，藁落无潤，獨有沙石。
遯之同人,入市求鹿，不見頭足，終日至夜，竟無所得。
遯之大有,築門壅戶，虎臥當道，驚我驊騮，不利出處。
遯之謙,陶朱白圭，善賈息資，公子王孫，富貴不貧。
遯之豫,王良善御，伯樂知馬，周旋步驟，行中規矩，止息有節，延命壽考。
遯之隨,堯問伊舜，聖德增益，使民不懼，安無悚惕。
遯之蠱,昭公失常，季氏悖狂，遜齊處鄆，喪其寵身。
遯之臨,昏暮不行，候待旦明，從住止後，未得相從。
遯之觀,安上宜官，一日九遷，升擢超等，牧養常山。
遯之噬嗑,去惡就凶，東西多訟，行者無功。
遯之賁,老馬垂耳，不見百里，君子弗恃，商人莫取，無與為市。
遯之剝,蝸螺生子，深目黑醜，似類其母，雖或相就，眾人莫取。
遯之復,百足俱行，相輔為強，三聖翼事，王室寵光。
遯之无妄,容民畜眾，履德有信，大人受福，童蒙憂惑，利無所得。
遯之大畜,左跌右僵，前躓觸桑，其指據石，傷其弟兄，老蚕不作，家無織帛，貴貨賤身，久留連客。
遯之頤,昏人宜明，賣食老昌，國祚東表，號稱太公。
遯之大過,敝笱在梁，魴逸不禁，漁父勞苦，藏空乾口。
遯之坎,盛中後跌，衰老復掇，盈滿減毀，疾羸肥腯，鄭昭失國，重耳與立。
遯之離,折亡破甕，使我困貧，與母生分，別離異門。
遯之咸,野有積庾，穡人駕取，不逢虎狼，暮歸其宇。
遯之恆,襁褓孩呱，冠帶成家，出門如賓，父母何憂？
遯之大壯,陳力就列，官職並廢，手不勝盆，失其寵門。
遯之晉,積雪大寒，萬物不生，陰制庶士，時本冬貧。
遯之明夷,龍鬭時門，失理傷賢，內畔生賊，自為心疾。
遯之家人,狗畏猛虎，依人為輔，三夫執戟，伏不敢趨，身安无咎。
遯之睽,南山高罡，回隤難登，道里遼遠，行者无功。憂不成凶，惡亦消去。
遯之蹇,逢時陽遂，富且尊貴。
遯之解,求我所欲，得其利福，終身不辱，盈盛之門，高屋先覆，君失邦國。
遯之損,安坐至暮，禍災不到，利詰奸妖，罪人弗赦。
遯之益,膠車駕東，與雨相逢，五楘解墮，頓輈獨宿，憂為身禍。
遯之夬,擇日高飛，遂至東齊，見孔聖師，使我和諧。
遯之姤,陳媯敬仲，兆興齊姜，乃適營丘，八世大昌。
遯之萃,缺埒无墠，難從東西，毀破我盆，泛棄酒食。
遯之升,中夜狗吠，盜在廬外，神光祐助，消散解去。
遯之困,雷車不藏，隱隱西行，霖雨三旬，流為河江，使國憂凶。
遯之井,老河虛空，舊井無魚，利得不饒，避患東鄰，禍入我門，使我悔存。
遯之革,福德之士，歡悅日喜，夷吾相國，三歸為臣，賞流子孫。
遯之鼎,清人高子，久屯外野，逍遙不歸，思我慈母。
遯之震,驄𩦞黑𩭳，東歸高鄉，白虎推輪，蒼龍把衡，朱雀導引，虛烏載遊，逐扣天門，入見真君，馬安人全。
遯之艮,路多枳棘，步刺我足，不利旅客，為心作毒。
遯之漸,端坐生患，憂來入門，使我不安。
遯之歸妺,小陬之市，利不足喜，二世積仁，蒙其祖先，匪躬之言，狂悖為患。
遯之豐,登高望時，見樂无憂，求利南國，與寶相得。
遯之旅,䟽足息肩，有所忌難，金城鐵廓，以銅為關，藩屏自衛，安上無患。
遯之巽,江水沱汜，思附君子，伯仲受歸，不我肯顧，姪娣悔恨。
遯之兌,牙蘖生達，陽倡於外，左手執籥，公言錫爵。
遯之渙,雲夢苑囿，萬物蕃熾。犀象玳瑁，荊人以富。
遯之節,渠戎萬里，晝夜愁苦，櫜甲戎服，雖荷不賊，鷹鸇之殘，害不能傷。
遯之中孚,鎡基逢時，稷契皋陶，貞良願得，微子解囚，市空無虎，謾誕妄語。
遯之小過,騎騅與蒼，南賈太行。逢駮猛虎，為所吞殤，葬於渭陽。
遯之既濟,出門東行，日利時良，步騎與駟，經歷宗邦，暮宿北燕，與樂相逢。
遯之未濟,酒為歡伯，除憂來樂，福善入門，與君相索，使我有得。
大壯之大壯,左有噬熊，右有囓虎，前觸銕矛，後躓強弩，無可抵者。
大壯之乾,金齒鐵牙，壽考宜家，年歲有儲。貪利者得，離其咎憂。
大壯之坤,家給人足，頌聲並作，四夷賓服，干戈囊閣。
大壯之屯,獮猴冠帶，盜載非位，眾犬嘈吠，狂走厥足。
大壯之蒙,心患其身，不念安存，忠臣孝子，為國除患。
大壯之需,君不明德，臣亂為惑，丞相命馬，胡亥失所。
大壯之訟,東行西窮，南北无功，張伯賣鹿，從者失羊。
大壯之師,鹿下西山，欲歸其群，逢羿箭鋒，死於矢端。
大壯之比,明夷兆初，三日為災，以讒後歸，名曰豎牛，剝亂叔孫，餒卒虛丘。
大壯之小畜,秦失嘉居，河伯為怪，還其御璧，神怒不祐，織組无文，燒香弗芬。
大壯之履,德至之君，禍不過鄰，使我世存，身無患災。
大壯之泰,眾惡之堂，相聚為殃，出毒良人，使道不通。
大壯之否,三痴六狂，欲之平鄉，迷惑失道，不知昏明。
大壯之同人,老弱无子，不能自理，郭氏雖憂，終不離咎，管子治國，侯伯之服，乘輿八百，尊祀祖德。
大壯之大有,褒后生蛇，經老皆微，追跌衰光，酒滅黃離。
大壯之謙,驄𩦞黑𩭳，東歸高鄉，白虎推輪，蒼龍把衡，遂至夷傷，不離咎殃。
大壯之豫,信譎龍且，塞水上流，半涉決囊，楚師覆凶。
大壯之隨,有莘季女，為王妃后，貴夫壽子，母字四海。
大壯之蠱,德被八表，蠻夷率服，蝥賊不作，道無苛慝。
大壯之臨,載日精光，驂駕六龍，祿命徹天，封為燕王。
大壯之觀,纓急縮頸，行不得前，五石示象，襄霸不成。
大壯之噬嗑,蛇失其公，載麻當喪，哀悲哭泣，送死離鄉。
大壯之賁,回隤不安，兵革為患，掠我妻子，客屬飢寒。
大壯之剝,乘風雨橋，與鳥飛俱，一舉千里，見吾愛母。
大壯之復,雷霆所擊，誅者五逆，磨滅無迹，有懼方息。
大壯之无妄,張氏揖酒，請謁左右，王叔枯槁，獨不蒙所。
大壯之大畜,坐爭立訟，紛紛匈匈，卒成禍亂，災及家公。
大壯之頤,霜降閉戶，蟄虫隱處，不見日月，與死為伍。
大壯之大過,鼠聚生怪，為我患悔，道絕不通，商旅失意。
大壯之坎,寒暑不當，軌度失常，一前一後，年歲鮮有。
大壯之離,築室水上，危於一齒，丑寅不徙，辰卯有咎。
大壯之咸,畜雞養狗，長息有儲，耕田得黍，王母喜舞。
大壯之恆,東壁餘光，數暗不明，主母嫉妬，亂我業事。
大壯之遯,剛柔相傷，火爛銷金，鵰鷹制兔，伐楚有功。
大壯之晉,鄭國讒多，數被楚憂，商人愁苦，民困無聊。
大壯之明夷,弓矢其張，把彈弦折，九發不至，道過害患。
大壯之家人,舉觴飲酒，未得至口，側弁醉酗，拔劍相怒，武侯作悔。
大壯之睽。原缺。,
大壯之蹇,穿空相宜，利倍我北，循邪詭道，逃不可得，南北望邑，遂歸入室。
大壯之解,壽如松喬，與日月俱，常安康樂，不離禍憂。
大壯之損,出門望東，伯仲不來，疾病為患，使母憂歎。
大壯之益,太姒之孫，周文九子，咸遂受成，寵貴富有。
大壯之夬,桃李花實，累累日息，長大成熟，甘美可食，為我利福。
大壯之姤,婚禮不明，男女失常，行露反言，出爭我訟。
大壯之萃,空穿漏敝，破桴殘缺，陰弗能完，瓦碎不全。
大壯之升,數窮廓落，困於歷室，往登玉堂，與堯侑食。
大壯之困,道濕為坑，轉陷躓彊，南國作諱，使我多畏。
大壯之井,鰥寡孤獨，福祿苦薄，入室無妻，武子哀悲。
大壯之革,舉袂覆目，不見日月，衣衾杖机，就其夜室。
大壯之鼎,長尾踒虵，畫地為河，深不可涉，絕無以北，惆然憤息。
大壯之震,晨風文翰，大舉就溫，昧過我邑，羿无所得。
大壯之艮,出入節時，南北无憂，行者亟至，在外歸來。
大壯之漸,陽氏狂惑，季孫亂憒，陪臣執政，平子拘折，我心不快。
大壯之歸妺,五烏六鴟，相對蹲跂，禮讓不興，虞芮爭訟。
大壯之豐,顧念所生，隔在東平，遭離滿沸，河川決潰，幸得无恙，復歸相室。
大壯之旅,追獵東走，兔逃我後，吾銳不利，獨空无有。
大壯之巽,犬吠非主，上下膠擾，敵人襲戰，閔王逃走。
大壯之兌,嵩高岱宗，峻直且神，觸石膚寸，千里蒙恩。
大壯之渙,陳魚觀社，佷荒踰矩，為民開緒，亡其祖考。
大壯之節,四壁无戶，三步一止，東西南北，利不可得。
大壯之中孚,求君衣裳，情不可當，觸諱西行，為伯生殃。君之上歡，得其安存。
大壯之小過,春鴻飛東，以馬貿金，利可得深。
大壯之既濟,禾生䖝蠹，還自剋賊，使我无得。
大壯之未濟,桀亂無道，民散不聚，倍室棄家，逃遁出走。
晉之晉,銷鋒鑄耜，休牛放馬，甲兵解散，夫婦相保。
晉之乾,一衣三冠，无所加元，衣服不來，為我災患。
